ABCC8,ENST00000302539,11,17414432,17498449,413,579
ABCC8,ENST00000302539,11,17414432,17498449,580,822
ABCC8,ENST00000302539,11,17414432,17498449,823,1011
ABCC8,ENST00000302539,11,17414432,17498449,1012,1176
ABCC8,ENST00000302539,11,17414432,17498449,1177,1332
ABCC8,ENST00000302539,11,17414432,17498449,1333,1467
ABCC8,ENST00000302539,11,17414432,17498449,1468,1630
ABCC8,ENST00000302539,11,17414432,17498449,1631,1671
ABCC8,ENST00000302539,11,17414432,17498449,1672,1817
ABCC8,ENST00000302539,11,17414432,17498449,1818,1923
ABCC8,ENST00000302539,11,17414432,17498449,1924,2040
ABCC8,ENST00000302539,11,17414432,17498449,2041,2116
ABCC8,ENST00000302539,11,17414432,17498449,2117,2222
ABCC8,ENST00000302539,11,17414432,17498449,2223,2258
ABCC8,ENST00000302539,11,17414432,17498449,2259,2294
ABCC8,ENST00000302539,11,17414432,17498449,2295,2393
ABCC8,ENST00000302539,11,17414432,17498449,2394,2478
ABCC8,ENST00000302539,11,17414432,17498449,2479,2559
ABCC8,ENST00000302539,11,17414432,17498449,2560,2697
ABCC8,ENST00000302539,11,17414432,17498449,2698,2823
ABCC8,ENST00000302539,11,17414432,17498449,2824,2923
ABCC8,ENST00000302539,11,17414432,17498449,2924,3165
ABCC8,ENST00000302539,11,17414432,17498449,3166,3332
ABCC8,ENST00000302539,11,17414432,17498449,3333,3402
ABCC8,ENST00000302539,11,17414432,17498449,3403,3560
ABCC8,ENST00000302539,11,17414432,17498449,3561,3653
ABCC8,ENST00000302539,11,17414432,17498449,3654,3756
ABCC8,ENST00000302539,11,17414432,17498449,3757,3870
ABCC8,ENST00000302539,11,17414432,17498449,3871,3991
ABCC8,ENST00000302539,11,17414432,17498449,3992,4122
ABCC8,ENST00000302539,11,17414432,17498449,4123,4201
ABCC8,ENST00000302539,11,17414432,17498449,4202,4310
ABCC8,ENST00000302539,11,17414432,17498449,4311,4414
ABCC8,ENST00000302539,11,17414432,17498449,4415,4548
ABCC8,ENST00000302539,11,17414432,17498449,4549,4611
ABCC8,ENST00000302539,11,17414432,17498449,4612,4749
ABCD3,ENST00000370214,1,94883933,94984222,1,110
ABCD3,ENST00000315713,1,94883933,94984222,1,110
ABCD3,ENST00000370214,1,94883933,94984222,111,147
ABCD3,ENST00000315713,1,94883933,94984222,111,147
ABCD3,ENST00000370214,1,94883933,94984222,148,246
ABCD3,ENST00000315713,1,94883933,94984222,148,246
ABCD3,ENST00000370214,1,94883933,94984222,247,335
ABCD3,ENST00000315713,1,94883933,94984222,247,335
ABCD3,ENST00000370214,1,94883933,94984222,336,405
ABCD3,ENST00000315713,1,94883933,94984222,336,405
ABCD3,ENST00000370214,1,94883933,94984222,406,503
ABCD3,ENST00000315713,1,94883933,94984222,406,503
ABCD3,ENST00000370214,1,94883933,94984222,504,627
ABCD3,ENST00000315713,1,94883933,94984222,504,627
ABCD3,ENST00000370214,1,94883933,94984222,628,684
ABCD3,ENST00000315713,1,94883933,94984222,628,684
ABCD3,ENST00000370214,1,94883933,94984222,685,827
ABCD3,ENST00000315713,1,94883933,94984222,685,711
ABCD3,ENST00000370214,1,94883933,94984222,828,897
ABCD3,ENST00000370214,1,94883933,94984222,898,967
ABCD3,ENST00000370214,1,94883933,94984222,968,1065
ABCD3,ENST00000370214,1,94883933,94984222,1066,1157
ABCD3,ENST00000370214,1,94883933,94984222,1158,1249
ABCD3,ENST00000370214,1,94883933,94984222,1250,1322
ABCD3,ENST00000370214,1,94883933,94984222,1323,1386
ABCD3,ENST00000370214,1,94883933,94984222,1387,1464
ABCD3,ENST00000370214,1,94883933,94984222,1465,1530
ABCD3,ENST00000370214,1,94883933,94984222,1531,1620
ABCD3,ENST00000370214,1,94883933,94984222,1621,1740
ABCD3,ENST00000370214,1,94883933,94984222,1741,1845
ABCD3,ENST00000370214,1,94883933,94984222,1846,1902
ABCD3,ENST00000370214,1,94883933,94984222,1903,1980
ABCG4,ENST00000307417,11,119019722,119033360,1,238
ABCG4,ENST00000449422,11,119019722,119033360,1,238
ABCG4,ENST00000307417,11,119019722,119033360,239,356
ABCG4,ENST00000449422,11,119019722,119033360,239,356
ABCG4,ENST00000307417,11,119019722,119033360,357,489
ABCG4,ENST00000449422,11,119019722,119033360,357,489
ABCG4,ENST00000307417,11,119019722,119033360,490,540
ABCG4,ENST00000449422,11,119019722,119033360,490,540
ABCG4,ENST00000307417,11,119019722,119033360,541,686
ABCG4,ENST00000449422,11,119019722,119033360,541,686
ABCG4,ENST00000307417,11,119019722,119033360,687,810
ABCG4,ENST00000449422,11,119019722,119033360,687,810
ABCG4,ENST00000307417,11,119019722,119033360,811,925
ABCG4,ENST00000449422,11,119019722,119033360,811,925
ABCG4,ENST00000307417,11,119019722,119033360,926,1068
ABCG4,ENST00000449422,11,119019722,119033360,926,1068
ABCG4,ENST00000307417,11,119019722,119033360,1069,1167
ABCG4,ENST00000449422,11,119019722,119033360,1069,1167
ABCG4,ENST00000307417,11,119019722,119033360,1168,1336
ABCG4,ENST00000449422,11,119019722,119033360,1168,1336
ABCG4,ENST00000307417,11,119019722,119033360,1337,1437
ABCG4,ENST00000449422,11,119019722,119033360,1337,1437
ABCG4,ENST00000307417,11,119019722,119033360,1438,1596
ABCG4,ENST00000449422,11,119019722,119033360,1438,1596
ABCG4,ENST00000307417,11,119019722,119033360,1597,1715
ABCG4,ENST00000449422,11,119019722,119033360,1597,1715
ABCG4,ENST00000307417,11,119019722,119033360,1716,1941
ABCG4,ENST00000449422,11,119019722,119033360,1716,1941
ABI1,ENST00000376142,10,27035522,27150016,1,117
ABI1,ENST00000359188,10,27035522,27150016,1,117
ABI1,ENST00000376139,10,27035522,27150016,1,117
ABI1,ENST00000376166,10,27035522,27150016,1,117
ABI1,ENST00000376138,10,27035522,27150016,1,117
ABI1,ENST00000346832,10,27035522,27150016,1,117
ABI1,ENST00000536334,10,27035522,27150016,1,117
ABI1,ENST00000490841,10,27035522,27150016,1,117
ABI1,ENST00000376142,10,27035522,27150016,118,285
ABI1,ENST00000359188,10,27035522,27150016,118,285
ABI1,ENST00000376139,10,27035522,27150016,118,285
ABI1,ENST00000376166,10,27035522,27150016,118,285
ABI1,ENST00000376138,10,27035522,27150016,118,285
ABI1,ENST00000346832,10,27035522,27150016,118,168
ABI1,ENST00000536334,10,27035522,27150016,118,285
ABI1,ENST00000490841,10,27035522,27150016,118,285
ABI1,ENST00000346832,10,27035522,27150016,169,336
ABI1,ENST00000376142,10,27035522,27150016,286,462
ABI1,ENST00000359188,10,27035522,27150016,286,462
ABI1,ENST00000376139,10,27035522,27150016,286,462
ABI1,ENST00000376166,10,27035522,27150016,286,462
ABI1,ENST00000376138,10,27035522,27150016,286,462
ABI1,ENST00000536334,10,27035522,27150016,286,462
ABI1,ENST00000490841,10,27035522,27150016,286,386
ABI1,ENST00000346832,10,27035522,27150016,337,513
ABI1,ENST00000490841,10,27035522,27150016,387,527
ABI1,ENST00000376142,10,27035522,27150016,463,477
ABI1,ENST00000359188,10,27035522,27150016,463,477
ABI1,ENST00000376139,10,27035522,27150016,463,563
ABI1,ENST00000376166,10,27035522,27150016,463,563
ABI1,ENST00000376138,10,27035522,27150016,463,477
ABI1,ENST00000536334,10,27035522,27150016,463,480
ABI1,ENST00000376142,10,27035522,27150016,478,578
ABI1,ENST00000359188,10,27035522,27150016,478,578
ABI1,ENST00000376138,10,27035522,27150016,478,578
ABI1,ENST00000536334,10,27035522,27150016,481,581
ABI1,ENST00000346832,10,27035522,27150016,514,528
ABI1,ENST00000490841,10,27035522,27150016,528,628
ABI1,ENST00000346832,10,27035522,27150016,529,629
ABI1,ENST00000376139,10,27035522,27150016,564,704
ABI1,ENST00000376166,10,27035522,27150016,564,704
ABI1,ENST00000376142,10,27035522,27150016,579,719
ABI1,ENST00000359188,10,27035522,27150016,579,719
ABI1,ENST00000376138,10,27035522,27150016,579,719
ABI1,ENST00000536334,10,27035522,27150016,582,722
ABI1,ENST00000490841,10,27035522,27150016,629,814
ABI1,ENST00000346832,10,27035522,27150016,630,770
ABI1,ENST00000376139,10,27035522,27150016,705,805
ABI1,ENST00000376166,10,27035522,27150016,705,805
ABI1,ENST00000376142,10,27035522,27150016,720,820
ABI1,ENST00000359188,10,27035522,27150016,720,820
ABI1,ENST00000376138,10,27035522,27150016,720,820
ABI1,ENST00000536334,10,27035522,27150016,723,823
ABI1,ENST00000346832,10,27035522,27150016,771,871
ABI1,ENST00000376139,10,27035522,27150016,806,982
ABI1,ENST00000376166,10,27035522,27150016,806,979
ABI1,ENST00000490841,10,27035522,27150016,815,990
ABI1,ENST00000376142,10,27035522,27150016,821,901
ABI1,ENST00000359188,10,27035522,27150016,821,994
ABI1,ENST00000376138,10,27035522,27150016,821,997
ABI1,ENST00000536334,10,27035522,27150016,824,1009
ABI1,ENST00000346832,10,27035522,27150016,872,952
ABI1,ENST00000376142,10,27035522,27150016,902,1078
ABI1,ENST00000346832,10,27035522,27150016,953,1129
ABI1,ENST00000376166,10,27035522,27150016,980,1165
ABI1,ENST00000376139,10,27035522,27150016,983,1069
ABI1,ENST00000359188,10,27035522,27150016,995,1081
ABI1,ENST00000376138,10,27035522,27150016,998,1183
ABI1,ENST00000536334,10,27035522,27150016,1010,1185
ABI1,ENST00000376139,10,27035522,27150016,1070,1255
ABI1,ENST00000376142,10,27035522,27150016,1079,1165
ABI1,ENST00000359188,10,27035522,27150016,1082,1267
ABI1,ENST00000346832,10,27035522,27150016,1130,1315
ABI1,ENST00000376142,10,27035522,27150016,1166,1351
ABI1,ENST00000376166,10,27035522,27150016,1166,1341
ABI1,ENST00000376138,10,27035522,27150016,1184,1359
ABI1,ENST00000376139,10,27035522,27150016,1256,1431
ABI1,ENST00000359188,10,27035522,27150016,1268,1443
ABI1,ENST00000346832,10,27035522,27150016,1316,1491
ABI1,ENST00000376142,10,27035522,27150016,1352,1527
ABL2,ENST00000502732,1,179068462,179198819,1,157
ABL2,ENST00000344730,1,179068462,179198819,1,112
ABL2,ENST00000392043,1,179068462,179198819,1,157
ABL2,ENST00000408940,1,179068462,179198819,1,112
ABL2,ENST00000344730,1,179068462,179198819,113,175
ABL2,ENST00000408940,1,179068462,179198819,113,283
ABL2,ENST00000502732,1,179068462,179198819,158,220
ABL2,ENST00000392043,1,179068462,179198819,158,328
ABL2,ENST00000344730,1,179068462,179198819,176,346
ABL2,ENST00000502732,1,179068462,179198819,221,391
ABL2,ENST00000408940,1,179068462,179198819,284,579
ABL2,ENST00000392043,1,179068462,179198819,329,624
ABL2,ENST00000344730,1,179068462,179198819,347,642
ABL2,ENST00000502732,1,179068462,179198819,392,687
ABL2,ENST00000408940,1,179068462,179198819,580,852
ABL2,ENST00000392043,1,179068462,179198819,625,897
ABL2,ENST00000344730,1,179068462,179198819,643,915
ABL2,ENST00000502732,1,179068462,179198819,688,960
ABL2,ENST00000408940,1,179068462,179198819,853,937
ABL2,ENST00000392043,1,179068462,179198819,898,982
ABL2,ENST00000344730,1,179068462,179198819,916,1000
ABL2,ENST00000408940,1,179068462,179198819,938,1115
ABL2,ENST00000502732,1,179068462,179198819,961,1045
ABL2,ENST00000392043,1,179068462,179198819,983,1160
ABL2,ENST00000344730,1,179068462,179198819,1001,1178
ABL2,ENST00000502732,1,179068462,179198819,1046,1223
ABL2,ENST00000408940,1,179068462,179198819,1116,1300
ABL2,ENST00000392043,1,179068462,179198819,1161,1345
ABL2,ENST00000344730,1,179068462,179198819,1179,1363
ABL2,ENST00000502732,1,179068462,179198819,1224,1408
ABL2,ENST00000408940,1,179068462,179198819,1301,1453
ABL2,ENST00000392043,1,179068462,179198819,1346,1498
ABL2,ENST00000344730,1,179068462,179198819,1364,1516
ABL2,ENST00000502732,1,179068462,179198819,1409,1561
ABL2,ENST00000408940,1,179068462,179198819,1454,1543
ABL2,ENST00000392043,1,179068462,179198819,1499,1588
ABL2,ENST00000344730,1,179068462,179198819,1517,1606
ABL2,ENST00000408940,1,179068462,179198819,1544,1717
ABL2,ENST00000502732,1,179068462,179198819,1562,1651
ABL2,ENST00000392043,1,179068462,179198819,1589,1629
ABL2,ENST00000344730,1,179068462,179198819,1607,1780
ABL2,ENST00000502732,1,179068462,179198819,1652,1825
ABL2,ENST00000408940,1,179068462,179198819,1718,3441
ABL2,ENST00000344730,1,179068462,179198819,1781,2014
ABL2,ENST00000502732,1,179068462,179198819,1826,3549
ABL2,ENST00000344730,1,179068462,179198819,2015,3195
ABLIM1,ENST00000392952,10,116190872,116444762,1,34
ABLIM1,ENST00000277895,10,116190872,116444762,1,244
ABLIM1,ENST00000369252,10,116190872,116444762,1,64
ABLIM1,ENST00000392952,10,116190872,116444762,35,93
ABLIM1,ENST00000369252,10,116190872,116444762,65,199
ABLIM1,ENST00000392952,10,116190872,116444762,94,177
ABLIM1,ENST00000392952,10,116190872,116444762,178,255
ABLIM1,ENST00000369252,10,116190872,116444762,200,383
ABLIM1,ENST00000277895,10,116190872,116444762,245,379
ABLIM1,ENST00000392952,10,116190872,116444762,256,411
ABLIM1,ENST00000277895,10,116190872,116444762,380,563
ABLIM1,ENST00000369252,10,116190872,116444762,384,493
ABLIM1,ENST00000392952,10,116190872,116444762,412,447
ABLIM1,ENST00000392952,10,116190872,116444762,448,577
ABLIM1,ENST00000369252,10,116190872,116444762,494,620
ABLIM1,ENST00000277895,10,116190872,116444762,564,673
ABLIM1,ENST00000392952,10,116190872,116444762,578,625
ABLIM1,ENST00000369252,10,116190872,116444762,621,714
ABLIM1,ENST00000392952,10,116190872,116444762,626,766
ABLIM1,ENST00000277895,10,116190872,116444762,674,800
ABLIM1,ENST00000369252,10,116190872,116444762,715,802
ABLIM1,ENST00000392952,10,116190872,116444762,767,858
ABLIM1,ENST00000277895,10,116190872,116444762,801,894
ABLIM1,ENST00000369252,10,116190872,116444762,803,861
ABLIM1,ENST00000392952,10,116190872,116444762,859,964
ABLIM1,ENST00000369252,10,116190872,116444762,862,939
ABLIM1,ENST00000277895,10,116190872,116444762,895,982
ABLIM1,ENST00000369252,10,116190872,116444762,940,1095
ABLIM1,ENST00000392952,10,116190872,116444762,965,1029
ABLIM1,ENST00000277895,10,116190872,116444762,983,1041
ABLIM1,ENST00000392952,10,116190872,116444762,1030,1090
ABLIM1,ENST00000277895,10,116190872,116444762,1042,1119
ABLIM1,ENST00000392952,10,116190872,116444762,1091,1098
ABLIM1,ENST00000369252,10,116190872,116444762,1096,1131
ABLIM1,ENST00000392952,10,116190872,116444762,1099,1173
ABLIM1,ENST00000277895,10,116190872,116444762,1120,1275
ABLIM1,ENST00000369252,10,116190872,116444762,1132,1261
ABLIM1,ENST00000392952,10,116190872,116444762,1174,1254
ABLIM1,ENST00000392952,10,116190872,116444762,1255,1368
ABLIM1,ENST00000369252,10,116190872,116444762,1262,1366
ABLIM1,ENST00000277895,10,116190872,116444762,1276,1311
ABLIM1,ENST00000277895,10,116190872,116444762,1312,1441
ABLIM1,ENST00000369252,10,116190872,116444762,1367,1414
ABLIM1,ENST00000369252,10,116190872,116444762,1415,1555
ABLIM1,ENST00000277895,10,116190872,116444762,1442,1546
ABLIM1,ENST00000277895,10,116190872,116444762,1547,1594
ABLIM1,ENST00000369252,10,116190872,116444762,1556,1647
ABLIM1,ENST00000277895,10,116190872,116444762,1595,1735
ABLIM1,ENST00000369252,10,116190872,116444762,1648,1753
ABLIM1,ENST00000277895,10,116190872,116444762,1736,1827
ABLIM1,ENST00000369252,10,116190872,116444762,1754,1818
ABLIM1,ENST00000369252,10,116190872,116444762,1819,1879
ABLIM1,ENST00000277895,10,116190872,116444762,1828,1933
ABLIM1,ENST00000369252,10,116190872,116444762,1880,1887
ABLIM1,ENST00000369252,10,116190872,116444762,1888,1962
ABLIM1,ENST00000277895,10,116190872,116444762,1934,1998
ABLIM1,ENST00000369252,10,116190872,116444762,1963,2043
ABLIM1,ENST00000277895,10,116190872,116444762,1999,2059
ABLIM1,ENST00000369252,10,116190872,116444762,2044,2157
ABLIM1,ENST00000277895,10,116190872,116444762,2060,2067
ABLIM1,ENST00000277895,10,116190872,116444762,2068,2142
ABLIM1,ENST00000277895,10,116190872,116444762,2143,2223
ABLIM1,ENST00000277895,10,116190872,116444762,2224,2337
ABTB2,ENST00000435224,11,34172535,34379555,1,883
ABTB2,ENST00000435224,11,34172535,34379555,884,1030
ABTB2,ENST00000435224,11,34172535,34379555,1031,1244
ABTB2,ENST00000435224,11,34172535,34379555,1245,1397
ABTB2,ENST00000435224,11,34172535,34379555,1398,1563
ABTB2,ENST00000435224,11,34172535,34379555,1564,1653
ABTB2,ENST00000435224,11,34172535,34379555,1654,1755
ABTB2,ENST00000435224,11,34172535,34379555,1756,1852
ABTB2,ENST00000435224,11,34172535,34379555,1853,1988
ABTB2,ENST00000435224,11,34172535,34379555,1989,2218
ABTB2,ENST00000435224,11,34172535,34379555,2219,2397
ABTB2,ENST00000435224,11,34172535,34379555,2398,2503
ABTB2,ENST00000435224,11,34172535,34379555,2504,2606
ABTB2,ENST00000435224,11,34172535,34379555,2607,2697
ABTB2,ENST00000435224,11,34172535,34379555,2698,2766
ABTB2,ENST00000435224,11,34172535,34379555,2767,2880
ABTB2,ENST00000435224,11,34172535,34379555,2881,3078
ACADM,ENST00000370841,1,76190036,76253260,1,30
ACADM,ENST00000370834,1,76190036,76253260,1,30
ACADM,ENST00000541113,1,76190036,76253260,1,10
ACADM,ENST00000541113,1,76190036,76253260,11,108
ACADM,ENST00000370841,1,76190036,76253260,31,118
ACADM,ENST00000370834,1,76190036,76253260,31,118
